Var1,Var3,Var11,Var12,Var13
1000,"H","7,710268","2,18606","164,3583"
1001,"H","7,710268","2,18606","164,3583"
1002,"H","4,828993","347,526","173,4706"
1003,"H","4,828993","347,526","173,4706"
1004,"H","4,828993","347,526","173,4706"
1005,"H","4,828993","347,526","173,4706"
1006,"H","4,828993","347,526","173,4706"
1007,"H","4,828993","347,526","173,4706"
1008,"H","3,277293","336,9709","178,2788"
1009,"H","3,277293","336,9709","178,2788"
1010,"H","3,277293","336,9709","178,2788"
1011,"H","3,277293","336,9709","178,2788"
1012,"H","3,277293","336,9709","178,2788"
1013,"H","3,195264","328,8367","182,9191"
1014,"H","3,195264","328,8367","182,9191"
1015,"H","3,195264","328,8367","182,9191"
1016,"H","3,195264","328,8367","182,9191"
1017,"H","3,195264","328,8367","182,9191"
1018,"H","3,195264","328,8367","182,9191"
1019,"H","4,620502","321,4025","187,626"
1020,"H","4,620502","321,4025","187,626"
1021,"H","4,620502","321,4025","187,626"
1022,"H","4,620502","321,4025","187,626"
1023,"H","4,620502","321,4025","187,626"
1024,"H","6,532448","318,3162","192,9029"
1025,"H","6,532448","318,3162","192,9029"
1026,"H","6,532448","318,3162","192,9029"
1027,"H","6,532448","318,3162","192,9029"
1028,"H","6,532448","318,3162","192,9029"
1029,"H","6,532448","318,3162","192,9029"
1030,"H","7,291637","325,0978","198,0348"
1031,"H","7,291637","325,0978","198,0348"
1032,"H","7,291637","325,0978","198,0348"
1033,"H","7,291637","325,0978","198,0348"
1034,"H","7,291637","325,0978","198,0348"
1035,"H","7,291637","325,0978","198,0348"
1036,"H","3,187122","345,5162","202,0335"
1037,"H","3,187122","345,5162","202,0335"
1038,"H","3,187122","345,5162","202,0335"
1039,"H","3,187122","345,5162","202,0335"
1040,"H","3,187122","345,5162","202,0335"
1041,"H","354,5511","17,61497","201,2286"
1042,"H","354,5511","17,61497","201,2286"
1043,"H","354,5511","17,61497","201,2286"
1044,"H","354,5511","17,61497","201,2286"
1045,"H","354,5511","17,61497","201,2286"
1046,"H","354,5511","17,61497","201,2286"
1047,"H","348,3669","46,35599","196,7905"
1048,"H","348,3669","46,35599","196,7905"
1049,"H","348,3669","46,35599","196,7905"
